path,fname,label,width,height,bytes,md5,dup_group
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/16.jpg,16.jpg,batik-cendrawasih,350,467,103393,752813b59ed0dd70a566614863a9de8d,157
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/17.jpg,17.jpg,batik-cendrawasih,1000,1500,255729,ae66ac44743765a5540f3a52cbc9e79e,158
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/19.jpg,19.jpg,batik-cendrawasih,750,356,109092,2e62866477a354eea3274d9cb73b8bb7,159
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/2.jpg,2.jpg,batik-cendrawasih,350,467,74823,233da0f3aa22e9a85ac9b513e32d2472,160
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/20.jpg,20.jpg,batik-cendrawasih,641,480,80413,dbca13e55b11a9cc4cb6ba073df53b98,161
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/21.jpg,21.jpg,batik-cendrawasih,452,499,45955,b969c936ffdf2c5e45c0dc7beb73d9b3,162
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/22.jpg,22.jpg,batik-cendrawasih,1000,1000,141913,db307b33f7b72749f8252939dd16f261,163
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/23.jpg,23.jpg,batik-cendrawasih,1000,1000,121898,97403f24f3e737457057402542c28248,164
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/24.jpg,24.jpg,batik-cendrawasih,1600,1200,326612,3f6cbbcfb83fde7c81c582e046dbe9ec,165
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/25.jpg,25.jpg,batik-cendrawasih,600,600,83384,ffdb60dd3c9b912737d48cdf944c8fca,166
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/26.jpg,26.jpg,batik-cendrawasih,400,550,47590,2e43fa0ed13b2bb1f94e052e9aa8ffed,167
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/27.jpg,27.jpg,batik-cendrawasih,350,467,55307,59f99c7ec3bac5b6bd51bf2cb8b156f0,168
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/28.jpg,28.jpg,batik-cendrawasih,683,1025,396017,4d542dd86705da36e89af8b5d2d27923,169
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/29.jpg,29.jpg,batik-cendrawasih,400,550,59399,03a4ee71f7a4d32fb30037bff4463cb6,170
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/3.jpg,3.jpg,batik-cendrawasih,1050,700,80374,847af51290307d62fe9c5e94be1f0bf0,171
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/30.jpg,30.jpg,batik-cendrawasih,683,1025,459521,fb45ed3eb9a1142e96af50e21e9ee702,172
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/31.jpg,31.jpg,batik-cendrawasih,683,1025,482270,3ac60e7f0c644839b38bcfe744843701,173
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/32.jpg,32.jpg,batik-cendrawasih,736,919,92084,db4b443a3d2aa162c29e3922cb33b522,174
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/33.jpg,33.jpg,batik-cendrawasih,300,262,25798,9576f60ee887fed3d387a108589ea65a,175
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/34.jpg,34.jpg,batik-cendrawasih,2500,2500,389428,77d0ae3e3903749d68cd02e2b8e016b0,176
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/35.jpg,35.jpg,batik-cendrawasih,450,600,121755,440782ef7dded3830ffa762157c7814f,177
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/36.jpg,36.jpg,batik-cendrawasih,720,349,143312,fa8397569130ff048d9aa0d802a8af1c,178
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/37.jpg,37.jpg,batik-cendrawasih,350,467,64519,4f52391874e429163b6cf2f108b20ad6,179
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/38.jpg,38.jpg,batik-cendrawasih,640,478,102756,4d79d14b98a159c51b0c59bc876ae1fb,180
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/39.jpg,39.jpg,batik-cendrawasih,1920,1920,454448,8dd3d784034d67926d2196e964fe0c37,181
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/4.jpg,4.jpg,batik-cendrawasih,349,465,47703,e308ac6f9a8a678b3dce4458b654005e,182
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/40.jpg,40.jpg,batik-cendrawasih,683,1025,426697,1977cd3a5bc639153bfb8ae0b9f480c8,183
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/41.jpg,41.jpg,batik-cendrawasih,700,933,278738,fe0b67c88405ca89048bcd1776b2c1f6,184
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/42.jpg,42.jpg,batik-cendrawasih,350,467,61360,83b53c9457f76b3500e46c369f9e5b71,185
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/43.jpg,43.jpg,batik-cendrawasih,875,563,76959,4c66d3f8a314a2d6988186ef123cb164,186
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/44.jpg,44.jpg,batik-cendrawasih,400,600,102412,726a330bb4007acc8517121c3fd5f830,187
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/45.jpg,45.jpg,batik-cendrawasih,900,900,176131,c06d4667d0d30b06e9698ba3eb4ae033,188
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/46.jpg,46.jpg,batik-cendrawasih,1000,1333,387025,236c4a29a260d16507e70db4d1eece19,189
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/47.jpg,47.jpg,batik-cendrawasih,641,344,554419,22b9115bb678f2d17041822be07edbcd,190
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/48.jpg,48.jpg,batik-cendrawasih,306,261,24945,7ee80628f70b77415efdbbccb2af9cda,191
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/49.jpg,49.jpg,batik-cendrawasih,700,400,37125,90f65b500f939a24269e9c6663f0ea9f,192
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/5.jpg,5.jpg,batik-cendrawasih,640,480,99326,38006b4fb396f17764642e838dd0c1b7,193
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/50.jpg,50.jpg,batik-cendrawasih,600,600,41545,ad386db895c398a223d090d7fb0c5835,194
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/6.jpg,6.jpg,batik-cendrawasih,1000,1333,519190,5b97b86ad09663c57c3fffeface5b9b2,195
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/7.jpg,7.jpg,batik-cendrawasih,1000,1500,292728,fb100c6aa639a11708600a64d8174038,196
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/8.jpg,8.jpg,batik-cendrawasih,512,512,68094,5c7f42006babaa363943d0eaf35da43a,197
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-cendrawasih/9.jpg,9.jpg,batik-cendrawasih,450,600,118644,595c95a7082898d0ad170e112fcc7dd7,198
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/10.jpg,10.jpg,batik-ceplok,640,444,130840,3b6996b61313c23c8a88ccbcc3b43905,199
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/11.jpg,11.jpg,batik-ceplok,736,552,110378,52b5f0ea4f9083df71fcf91ef70e4064,200
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/12.jpg,12.jpg,batik-ceplok,1080,1383,475544,7ae2c74082f75acea2e7120c12d7d46d,201
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/13.jpg,13.jpg,batik-ceplok,600,436,95289,0ed31d446c6676337b75960740902f59,7
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/14.jpg,14.jpg,batik-ceplok,1600,1200,771070,82a86c7d368e503f91eb01ec764025b2,203
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/15.jpg,15.jpg,batik-ceplok,709,768,142234,c846985028c3298f84a849828637e707,204
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/17.jpg,17.jpg,batik-ceplok,300,224,32340,b2447f0fbb7e55a4346b17e952b72dc0,205
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/18.jpg,18.jpg,batik-ceplok,1138,1344,767284,56add7b2ef8e47f61fd60e0a8ba6f6f6,206
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/19.jpg,19.jpg,batik-ceplok,600,408,96384,ed726d55ca566abc6daf830517a774f7,207
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/2.jpg,2.jpg,batik-ceplok,700,700,546050,9a868741760922ab16a253594146f1cf,208
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/20.jpg,20.jpg,batik-ceplok,1600,1200,492798,0f747788845b88031a28de65ed754c62,209
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/21.jpg,21.jpg,batik-ceplok,2300,2678,1395139,85bb45e63403d9898a51fe815a0da460,210
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/22.jpg,22.jpg,batik-ceplok,1080,1383,168259,28b98bd42d4f83feaa05836abf58233d,211
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/23.jpg,23.jpg,batik-ceplok,1080,1383,436145,5c0e3b6388272dcc3741b10745665b5e,212
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/24.jpg,24.jpg,batik-ceplok,640,891,221688,05cc4d01afc5ec2069b1a17b1f4a8579,213
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/25.jpg,25.jpg,batik-ceplok,1088,1305,647808,e3eda1f405dc995950870baec0e41f76,214
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/26.jpg,26.jpg,batik-ceplok,400,550,64049,b822eb974f9a69f18c1a41b2b3918715,215
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/27.jpg,27.jpg,batik-ceplok,400,550,66362,061b2c39c3526308fb8ff35c19e106e3,215
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/28.jpg,28.jpg,batik-ceplok,350,467,95951,6def9941b21da3fe9ed9ca795e86df5f,217
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/29.jpg,29.jpg,batik-ceplok,750,563,153275,b37f246f982efdc0f8e651350f2a4b63,218
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/3.jpg,3.jpg,batik-ceplok,400,291,72594,1e320c9fb5af80bc6436ac48431983bc,219
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/30.jpg,30.jpg,batik-ceplok,1080,1383,225408,fc5a2b466e015d9d0e448ee33794e395,220
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/31.jpg,31.jpg,batik-ceplok,400,550,71633,84fec2a19c3a1505b0465a8511486cea,221
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/32.jpg,32.jpg,batik-ceplok,1080,1383,168944,bf1001f724e9c8e1c7d9cf79656bd6e9,222
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/33.jpg,33.jpg,batik-ceplok,224,299,37696,0fc55e1fc1a0f17b74e2e77186d4e827,223
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/34.jpg,34.jpg,batik-ceplok,1600,1200,635334,df8afd115297ca1e2c6be44ba8e18f42,224
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/35.jpg,35.jpg,batik-ceplok,500,375,84546,ec35bd59b7f9a0b9d9b9330790c97180,225
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/36.jpg,36.jpg,batik-ceplok,400,550,41795,8fe115dd645fd7c2109b47cf42661a23,226
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/37.jpg,37.jpg,batik-ceplok,700,698,610350,67aa26389a13c90149f974c3da7918e7,227
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/38.jpg,38.jpg,batik-ceplok,163,163,14248,a770e44b1c477fc89ee62e763bd14128,228
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/39.jpg,39.jpg,batik-ceplok,350,467,61905,d71b17f868f2cb24a68a54fbe650ac86,229
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/4.jpg,4.jpg,batik-ceplok,805,485,73481,856c1b64ce691f245cf9de78c898b4ee,230
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/40.jpg,40.jpg,batik-ceplok,400,550,70469,efa01ab74672328eac4825d83db30b99,231
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/41.jpg,41.jpg,batik-ceplok,2500,2500,496600,660942b89ca99e1b76bc670c02f22bcb,232
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/42.jpg,42.jpg,batik-ceplok,400,550,68252,62528a6124ef24417ba13057166b95fc,233
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/43.jpg,43.jpg,batik-ceplok,2500,2500,527608,34eaa44e84b21b1934049ec28dbafff2,756
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/44.jpg,44.jpg,batik-ceplok,1597,1113,891660,61d9a2df0505c6a9a33200d07f09822d,235
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/45.jpg,45.jpg,batik-ceplok,400,550,70984,99c1151c33fda40a5c3c96e9aa777fc1,236
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/46.jpg,46.jpg,batik-ceplok,300,243,29241,7f34e4d3eb46786507abd3f602ec16b5,237
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/47.jpg,47.jpg,batik-ceplok,2500,2500,691697,b9f7b2042cb3faf959cadd4786cbbc62,756
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/48.jpg,48.jpg,batik-ceplok,800,800,65447,80782d438ca96a3bd55452e765c0186c,239
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/49.jpg,49.jpg,batik-ceplok,400,550,65085,04dde24e669c72731477493fc50d90a3,240
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/5.jpg,5.jpg,batik-ceplok,1200,849,228636,b47126673a46f500fd30295d9580deaf,241
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/50.jpg,50.jpg,batik-ceplok,134,179,15416,d430c0644e5c6e402d63828f76799814,242
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/6.jpg,6.jpg,batik-ceplok,702,359,543432,8e0bb9b041849b335a8f6416d551d3cd,243
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/7.jpg,7.jpg,batik-ceplok,1600,1131,304910,7352a0bfaec788a3cfeb3c5dc76c4a5c,244
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/8.jpg,8.jpg,batik-ceplok,879,586,1066239,0a63bcf05da5a9501ed78d5098367214,245
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ceplok/9.jpg,9.jpg,batik-ceplok,640,691,165766,2b1cb9d2d69fbcf4120d857f7a35004b,246
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/1.jpg,1.jpg,batik-ciamis,2536,1572,1773665,ac8bcc45f072f687c5dd1d00cbda9be4,92
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/10.jpg,10.jpg,batik-ciamis,640,447,75366,24fec4e4732963e87de21d8f92d60a85,248
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/11.jpg,11.jpg,batik-ciamis,1600,1200,521940,b991281539704d0bac69409f3b33e3dc,249
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/12.jpg,12.jpg,batik-ciamis,300,200,27904,408163d36e15b6aaead20d14337d4e67,250
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/13.jpg,13.jpg,batik-ciamis,1600,1002,369930,9e5ec01da873ea70daf0afb1e1c6b9da,251
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/14.jpg,14.jpg,batik-ciamis,630,380,69700,f5e6fdedb533c0c918dd400487edb1bf,252
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/15.jpg,15.jpg,batik-ciamis,550,368,65640,e2bbdf20cc5b7164f18ebbdad2b26b4f,253
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/16.jpg,16.jpg,batik-ciamis,300,155,33419,b985f418c59cc22285ed3c938a8b16b2,254
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/17.jpg,17.jpg,batik-ciamis,1024,791,215004,173f077bbb2454aa94a69e90a6fcba0e,255
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/18.jpg,18.jpg,batik-ciamis,750,430,66657,9188399d865a1e73bead4935075b76be,256
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/19.jpg,19.jpg,batik-ciamis,650,436,84199,96da5499b898e1235ea02c4c39886e60,257
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/2.jpg,2.jpg,batik-ciamis,600,400,122942,073693764601cd168c6645fbe1b35576,258
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/20.jpg,20.jpg,batik-ciamis,630,380,72398,a5c469f56e3300f046d32cbc191fe213,259
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/21.jpg,21.jpg,batik-ciamis,320,314,25122,83bdb9340917d6b10d356afaf3e32233,260
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/22.jpg,22.jpg,batik-ciamis,630,380,57779,ea69c78f35511627c3dd86a864625235,261
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/23.jpg,23.jpg,batik-ciamis,243,253,12944,913e550131a7a99fd886f4aaee59ce00,262
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/24.jpg,24.jpg,batik-ciamis,630,380,88649,f2cce92b08ba2b959b5284a61918df36,263
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/25.jpg,25.jpg,batik-ciamis,875,624,110220,677028d6df9bba6e8d827da0bb6c5eaa,264
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/26.jpg,26.jpg,batik-ciamis,243,253,11154,4374074182ed3fafafdb6a0a2c52ffb7,265
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/27.jpg,27.jpg,batik-ciamis,243,253,17434,cae1794b676ca04d7cbff7d43dba0823,266
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/28.jpg,28.jpg,batik-ciamis,283,425,198956,17b8086b3e077e6e0c56a23cb209db76,267
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/29.jpg,29.jpg,batik-ciamis,630,380,69012,7b098f66cddd16f71d22a0ed99cbfad1,268
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/3.jpg,3.jpg,batik-ciamis,700,541,115614,d08f00d43b749487d118c0696f5a2a1c,255
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/30.jpg,30.jpg,batik-ciamis,630,380,70908,707ce29c758c5d4f0a9e53a6b2c33eb5,270
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/31.jpg,31.jpg,batik-ciamis,630,380,95643,481848ab3d3b015ede3af689df83efd1,271
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/32.jpg,32.jpg,batik-ciamis,960,1280,171858,63a6211a6c2e6bfcfa2541acd5499586,272
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/33.jpg,33.jpg,batik-ciamis,600,400,290672,78fe1bd2fd35305596cadd5d56c34dd9,273
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/34.jpg,34.jpg,batik-ciamis,1600,1200,541847,694b90b858b3f42dc007e6be4dc00771,274
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/35.jpg,35.jpg,batik-ciamis,300,200,24007,8a8afd6a6357ad88b1a2e86b7851f05a,275
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/36.jpg,36.jpg,batik-ciamis,403,458,45048,31b9177981bb07c517e8ff04d516726d,276
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/37.jpg,37.jpg,batik-ciamis,300,225,22113,0d673e2a628e9f5cedb7861b3b29ea91,277
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/38.jpg,38.jpg,batik-ciamis,420,336,59795,8847b05a019357151e8017f8d5200a05,278
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/39.jpg,39.jpg,batik-ciamis,700,430,84334,7c69acf01bf48e67b5079f077aeb9b26,279
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/4.jpg,4.jpg,batik-ciamis,709,702,156129,3be71608c8465ec1d523fada97b2dcb0,280
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/40.jpg,40.jpg,batik-ciamis,243,253,15758,ad111d2dd24cc1e16ffb7d5eeeb03b67,281
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/41.jpg,41.jpg,batik-ciamis,243,253,14290,cd69dce9eed8e5545c3db39561f1f6a1,282
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/42.jpg,42.jpg,batik-ciamis,300,222,23979,54bea9d99d071d6bf53c847dd1e86a0d,283
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/43.jpg,43.jpg,batik-ciamis,700,525,69757,05b25587b8d84ecb9b8185fa2088d029,284
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/44.jpg,44.jpg,batik-ciamis,736,459,98399,ef090553c68067f5f00866d21b7a6b69,285
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/45.jpg,45.jpg,batik-ciamis,767,476,142452,31eb1438cf19ede3e772332e921c6629,286
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/46.jpg,46.jpg,batik-ciamis,792,587,174118,9649cd30a6565a46b27f1d044d4834c9,283
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/47.jpg,47.jpg,batik-ciamis,640,452,178437,2d72b4ab2ecfe71e3224de4e09e643e5,288
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/48.jpg,48.jpg,batik-ciamis,400,268,52422,7b2ab7068b37b830eeae7643c4a5664a,289
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/49.jpg,49.jpg,batik-ciamis,640,360,31045,26a12518c0fe0272d98049a7ecbafa95,290
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/5.jpg,5.jpg,batik-ciamis,300,200,35823,332b21c5ae1bfc078bdc4cf607f4f34d,291
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/50.jpg,50.jpg,batik-ciamis,320,317,60783,b803ffb99aef326974250c612e5a01ca,280
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/6.jpg,6.jpg,batik-ciamis,700,525,91014,9df445b81e121343640f7b6878390245,293
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/7.jpg,7.jpg,batik-ciamis,600,400,236437,833b358791925d35aef2ca27cb0a972c,294
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/8.jpg,8.jpg,batik-ciamis,650,436,103189,f6b3b30632977b088d205abe3a107cef,295
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-ciamis/9.jpg,9.jpg,batik-ciamis,600,400,305325,81543e9d96f4fb8594a324155901e48c,296
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/1.jpg,1.jpg,batik-garutan,800,800,188548,26277dfd2d1ddd41185b16a825ac9906,297
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/10.jpg,10.jpg,batik-garutan,855,570,274612,6328cee61ef739377ddae9103d14c011,298
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/11.jpg,11.jpg,batik-garutan,720,713,1156358,5060f1dcc7855251bc03308a0489baaa,299
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/12.jpg,12.jpg,batik-garutan,300,233,23574,1b8cbbd2df3467b6c2e5fc048a8c5dd9,300
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/13.jpg,13.jpg,batik-garutan,2001,1210,920835,89c80cd082b4b0a2cd890f174d74ccff,301
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/14.jpg,14.jpg,batik-garutan,720,604,811261,1c18e7655d687c01700156ad7129e3d4,302
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/15.jpg,15.jpg,batik-garutan,150,150,11102,ce178798224f5684f6c130d964a42c82,303
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/16.jpg,16.jpg,batik-garutan,320,243,36591,2161a60e60c2dc92455b8e6a57393a18,304
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/17.jpg,17.jpg,batik-garutan,648,702,185641,0be77699bd4538ff208df764e52457de,305
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/18.jpg,18.jpg,batik-garutan,1539,1024,180156,fceccaec03292a210b2c91001db52438,306
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-garutan/19.jpg,19.jpg,batik-garutan,681,1024,304402,5f3f47fbd9f1982c62215e239c668cc3,307
