path,fname,label,dup_group,seed,split
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/33.jpg,33.jpg,batik-pekalongan,664,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/34.jpg,34.jpg,batik-pekalongan,665,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/35.jpg,35.jpg,batik-pekalongan,666,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/36.jpg,36.jpg,batik-pekalongan,667,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/37.jpg,37.jpg,batik-pekalongan,14,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/38.jpg,38.jpg,batik-pekalongan,669,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/39.jpg,39.jpg,batik-pekalongan,670,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/4.jpg,4.jpg,batik-pekalongan,671,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/40.jpg,40.jpg,batik-pekalongan,672,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/41.jpg,41.jpg,batik-pekalongan,673,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/42.jpg,42.jpg,batik-pekalongan,674,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/43.jpg,43.jpg,batik-pekalongan,675,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/44.jpg,44.jpg,batik-pekalongan,676,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/45.jpg,45.jpg,batik-pekalongan,677,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/46.jpg,46.jpg,batik-pekalongan,678,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/47.jpg,47.jpg,batik-pekalongan,679,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/48.jpg,48.jpg,batik-pekalongan,680,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/49.jpg,49.jpg,batik-pekalongan,681,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/5.jpg,5.jpg,batik-pekalongan,249,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/50.jpg,50.jpg,batik-pekalongan,683,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/6.jpg,6.jpg,batik-pekalongan,684,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/7.jpg,7.jpg,batik-pekalongan,685,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/8.jpg,8.jpg,batik-pekalongan,686,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-pekalongan/9.jpg,9.jpg,batik-pekalongan,687,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/1.jpg,1.jpg,batik-priangan,688,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/10.jpg,10.jpg,batik-priangan,274,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/11.jpg,11.jpg,batik-priangan,690,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/12.jpg,12.jpg,batik-priangan,691,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/13.jpg,13.jpg,batik-priangan,692,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/14.jpg,14.jpg,batik-priangan,693,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/15.jpg,15.jpg,batik-priangan,694,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/16.jpg,16.jpg,batik-priangan,695,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/17.jpg,17.jpg,batik-priangan,696,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/18.jpg,18.jpg,batik-priangan,255,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/19.jpg,19.jpg,batik-priangan,698,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/2.jpg,2.jpg,batik-priangan,699,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/20.jpg,20.jpg,batik-priangan,700,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/21.jpg,21.jpg,batik-priangan,301,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/22.jpg,22.jpg,batik-priangan,702,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/23.jpg,23.jpg,batik-priangan,703,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/24.jpg,24.jpg,batik-priangan,308,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/25.jpg,25.jpg,batik-priangan,705,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/26.jpg,26.jpg,batik-priangan,706,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/27.jpg,27.jpg,batik-priangan,707,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/28.jpg,28.jpg,batik-priangan,708,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/29.jpg,29.jpg,batik-priangan,709,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/3.jpg,3.jpg,batik-priangan,710,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/30.jpg,30.jpg,batik-priangan,711,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/31.jpg,31.jpg,batik-priangan,712,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/32.jpg,32.jpg,batik-priangan,713,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/33.jpg,33.jpg,batik-priangan,714,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/34.jpg,34.jpg,batik-priangan,715,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/35.jpg,35.jpg,batik-priangan,374,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/36.jpg,36.jpg,batik-priangan,717,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/37.jpg,37.jpg,batik-priangan,718,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/38.jpg,38.jpg,batik-priangan,719,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/39.jpg,39.jpg,batik-priangan,720,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/4.jpg,4.jpg,batik-priangan,721,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/40.jpg,40.jpg,batik-priangan,722,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/41.jpg,41.jpg,batik-priangan,723,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/42.jpg,42.jpg,batik-priangan,724,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/43.jpg,43.jpg,batik-priangan,725,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/44.jpg,44.jpg,batik-priangan,726,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/45.jpg,45.jpg,batik-priangan,727,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/46.jpg,46.jpg,batik-priangan,728,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/47.jpg,47.jpg,batik-priangan,729,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/48.jpg,48.jpg,batik-priangan,730,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/49.jpg,49.jpg,batik-priangan,731,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/5.jpg,5.jpg,batik-priangan,732,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/50.jpg,50.jpg,batik-priangan,733,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/6.jpg,6.jpg,batik-priangan,734,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/7.jpg,7.jpg,batik-priangan,735,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/8.jpg,8.jpg,batik-priangan,736,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-priangan/9.jpg,9.jpg,batik-priangan,737,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/1.jpg,1.jpg,batik-sekar,738,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/10.jpg,10.jpg,batik-sekar,739,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/11.jpg,11.jpg,batik-sekar,740,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/13.jpg,13.jpg,batik-sekar,741,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/14.jpg,14.jpg,batik-sekar,742,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/15.jpg,15.jpg,batik-sekar,743,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/16.jpg,16.jpg,batik-sekar,744,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/17.jpg,17.jpg,batik-sekar,745,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/18.jpg,18.jpg,batik-sekar,746,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/19.jpg,19.jpg,batik-sekar,747,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/2.jpg,2.jpg,batik-sekar,748,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/20.jpg,20.jpg,batik-sekar,749,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/21.jpg,21.jpg,batik-sekar,750,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/22.jpg,22.jpg,batik-sekar,751,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/23.jpg,23.jpg,batik-sekar,749,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/24.jpg,24.jpg,batik-sekar,756,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/25.jpg,25.jpg,batik-sekar,754,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/26.jpg,26.jpg,batik-sekar,755,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/27.jpg,27.jpg,batik-sekar,756,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/28.jpg,28.jpg,batik-sekar,756,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/29.jpg,29.jpg,batik-sekar,758,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/3.jpg,3.jpg,batik-sekar,759,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/30.jpg,30.jpg,batik-sekar,760,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/31.jpg,31.jpg,batik-sekar,232,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/33.jpg,33.jpg,batik-sekar,762,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/34.jpg,34.jpg,batik-sekar,763,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/35.jpg,35.jpg,batik-sekar,764,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/36.jpg,36.jpg,batik-sekar,765,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/37.jpg,37.jpg,batik-sekar,663,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/38.jpg,38.jpg,batik-sekar,767,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/39.jpg,39.jpg,batik-sekar,756,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/40.jpg,40.jpg,batik-sekar,769,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/41.jpg,41.jpg,batik-sekar,770,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/42.jpg,42.jpg,batik-sekar,744,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/43.jpg,43.jpg,batik-sekar,772,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/44.jpg,44.jpg,batik-sekar,756,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/45.jpg,45.jpg,batik-sekar,774,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/46.jpg,46.jpg,batik-sekar,775,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/47.jpg,47.jpg,batik-sekar,776,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/48.jpg,48.jpg,batik-sekar,777,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/49.jpg,49.jpg,batik-sekar,778,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/5.jpg,5.jpg,batik-sekar,779,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/50.jpg,50.jpg,batik-sekar,772,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/6.jpg,6.jpg,batik-sekar,738,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/7.jpg,7.jpg,batik-sekar,782,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/8.jpg,8.jpg,batik-sekar,783,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sekar/9.jpg,9.jpg,batik-sekar,784,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/1.jpg,1.jpg,batik-sidoluhur,785,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/10.jpg,10.jpg,batik-sidoluhur,786,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/11.jpg,11.jpg,batik-sidoluhur,787,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/12.jpg,12.jpg,batik-sidoluhur,482,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/13.jpg,13.jpg,batik-sidoluhur,789,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/14.jpg,14.jpg,batik-sidoluhur,790,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/15.jpg,15.jpg,batik-sidoluhur,791,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/16.jpg,16.jpg,batik-sidoluhur,792,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/17.jpg,17.jpg,batik-sidoluhur,793,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/18.jpg,18.jpg,batik-sidoluhur,794,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/19.jpg,19.jpg,batik-sidoluhur,795,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/2.jpg,2.jpg,batik-sidoluhur,785,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/20.jpg,20.jpg,batik-sidoluhur,797,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/21.jpg,21.jpg,batik-sidoluhur,798,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/22.jpg,22.jpg,batik-sidoluhur,799,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/23.jpg,23.jpg,batik-sidoluhur,800,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/24.jpg,24.jpg,batik-sidoluhur,801,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/25.jpg,25.jpg,batik-sidoluhur,802,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/26.jpg,26.jpg,batik-sidoluhur,803,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/27.jpg,27.jpg,batik-sidoluhur,804,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/28.jpg,28.jpg,batik-sidoluhur,805,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/29.jpg,29.jpg,batik-sidoluhur,806,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/3.jpg,3.jpg,batik-sidoluhur,807,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/30.jpg,30.jpg,batik-sidoluhur,808,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/31.jpg,31.jpg,batik-sidoluhur,809,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/32.jpg,32.jpg,batik-sidoluhur,810,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/33.jpg,33.jpg,batik-sidoluhur,811,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/34.jpg,34.jpg,batik-sidoluhur,812,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/35.jpg,35.jpg,batik-sidoluhur,813,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/36.jpg,36.jpg,batik-sidoluhur,814,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/37.jpg,37.jpg,batik-sidoluhur,815,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/38.jpg,38.jpg,batik-sidoluhur,816,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/39.jpg,39.jpg,batik-sidoluhur,817,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/4.jpg,4.jpg,batik-sidoluhur,818,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/40.jpg,40.jpg,batik-sidoluhur,819,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/41.jpg,41.jpg,batik-sidoluhur,820,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/42.jpg,42.jpg,batik-sidoluhur,821,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/43.jpg,43.jpg,batik-sidoluhur,732,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/44.jpg,44.jpg,batik-sidoluhur,823,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/45.jpg,45.jpg,batik-sidoluhur,824,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/46.jpg,46.jpg,batik-sidoluhur,825,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/47.jpg,47.jpg,batik-sidoluhur,826,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/48.jpg,48.jpg,batik-sidoluhur,827,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/49.jpg,49.jpg,batik-sidoluhur,828,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/5.jpg,5.jpg,batik-sidoluhur,829,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/50.jpg,50.jpg,batik-sidoluhur,830,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/6.jpg,6.jpg,batik-sidoluhur,831,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/7.jpg,7.jpg,batik-sidoluhur,832,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/8.jpg,8.jpg,batik-sidoluhur,833,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidoluhur/9.jpg,9.jpg,batik-sidoluhur,834,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/1.jpg,1.jpg,batik-sidomukti,835,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/10.jpg,10.jpg,batik-sidomukti,836,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/11.jpg,11.jpg,batik-sidomukti,837,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/12.jpg,12.jpg,batik-sidomukti,838,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/13.jpg,13.jpg,batik-sidomukti,839,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/14.jpg,14.jpg,batik-sidomukti,840,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/15.jpg,15.jpg,batik-sidomukti,841,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/16.jpg,16.jpg,batik-sidomukti,842,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/17.jpg,17.jpg,batik-sidomukti,843,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/18.jpg,18.jpg,batik-sidomukti,844,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/19.jpg,19.jpg,batik-sidomukti,845,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/2.jpg,2.jpg,batik-sidomukti,846,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/20.jpg,20.jpg,batik-sidomukti,847,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/21.jpg,21.jpg,batik-sidomukti,848,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/22.jpg,22.jpg,batik-sidomukti,807,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/23.jpg,23.jpg,batik-sidomukti,850,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/24.jpg,24.jpg,batik-sidomukti,482,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/25.jpg,25.jpg,batik-sidomukti,852,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/26.jpg,26.jpg,batik-sidomukti,853,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/27.jpg,27.jpg,batik-sidomukti,854,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/28.jpg,28.jpg,batik-sidomukti,855,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/29.jpg,29.jpg,batik-sidomukti,856,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/3.jpg,3.jpg,batik-sidomukti,857,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/30.jpg,30.jpg,batik-sidomukti,858,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/31.jpg,31.jpg,batik-sidomukti,859,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/32.jpg,32.jpg,batik-sidomukti,860,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/33.jpg,33.jpg,batik-sidomukti,861,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/34.jpg,34.jpg,batik-sidomukti,862,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/35.jpg,35.jpg,batik-sidomukti,863,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/36.jpg,36.jpg,batik-sidomukti,469,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/37.jpg,37.jpg,batik-sidomukti,865,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/38.jpg,38.jpg,batik-sidomukti,866,0,test
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/39.jpg,39.jpg,batik-sidomukti,867,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/40.jpg,40.jpg,batik-sidomukti,868,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/41.jpg,41.jpg,batik-sidomukti,869,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/42.jpg,42.jpg,batik-sidomukti,870,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/43.jpg,43.jpg,batik-sidomukti,871,0,train
/kaggle/input/datasets/dionisiusdh/indonesian-batik-motifs/batik-sidomukti/45.jpg,45.jpg,batik-sidomukti,872,0,train
