path,fname,label,dup_group,seed,split
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 2.jpg,38 Sekar Cengkeh 2.jpg,38 Sekar Cengkeh,500,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 2_rotate_180.jpg,38 Sekar Cengkeh 2_rotate_180.jpg,38 Sekar Cengkeh,500,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 2_rotate_270.jpg,38 Sekar Cengkeh 2_rotate_270.jpg,38 Sekar Cengkeh,502,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 2_rotate_90.jpg,38 Sekar Cengkeh 2_rotate_90.jpg,38 Sekar Cengkeh,502,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 3.jpg,38 Sekar Cengkeh 3.jpg,38 Sekar Cengkeh,504,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 3_rotate_180.jpg,38 Sekar Cengkeh 3_rotate_180.jpg,38 Sekar Cengkeh,504,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 3_rotate_270.jpg,38 Sekar Cengkeh 3_rotate_270.jpg,38 Sekar Cengkeh,506,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 3_rotate_90.jpg,38 Sekar Cengkeh 3_rotate_90.jpg,38 Sekar Cengkeh,506,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 4.jpg,38 Sekar Cengkeh 4.jpg,38 Sekar Cengkeh,508,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 4_rotate_180.jpg,38 Sekar Cengkeh 4_rotate_180.jpg,38 Sekar Cengkeh,508,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 4_rotate_270.jpg,38 Sekar Cengkeh 4_rotate_270.jpg,38 Sekar Cengkeh,510,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/38 Sekar Cengkeh 4_rotate_90.jpg,38 Sekar Cengkeh 4_rotate_90.jpg,38 Sekar Cengkeh,510,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 1.jpg,39 Sritaman 1.jpg,39 Sritaman,512,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 1_rotate_180.jpg,39 Sritaman 1_rotate_180.jpg,39 Sritaman,512,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 1_rotate_270.jpg,39 Sritaman 1_rotate_270.jpg,39 Sritaman,514,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 1_rotate_90.jpg,39 Sritaman 1_rotate_90.jpg,39 Sritaman,514,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 2.jpg,39 Sritaman 2.jpg,39 Sritaman,516,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 2_rotate_180.jpg,39 Sritaman 2_rotate_180.jpg,39 Sritaman,516,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 2_rotate_270.jpg,39 Sritaman 2_rotate_270.jpg,39 Sritaman,516,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 2_rotate_90.jpg,39 Sritaman 2_rotate_90.jpg,39 Sritaman,516,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 3.jpg,39 Sritaman 3.jpg,39 Sritaman,520,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 3_rotate_180.jpg,39 Sritaman 3_rotate_180.jpg,39 Sritaman,520,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 3_rotate_270.jpg,39 Sritaman 3_rotate_270.jpg,39 Sritaman,522,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 3_rotate_90.jpg,39 Sritaman 3_rotate_90.jpg,39 Sritaman,522,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 4.jpg,39 Sritaman 4.jpg,39 Sritaman,524,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 4_rotate_180.jpg,39 Sritaman 4_rotate_180.jpg,39 Sritaman,524,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 4_rotate_270.jpg,39 Sritaman 4_rotate_270.jpg,39 Sritaman,526,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/39 Sritaman 4_rotate_90.jpg,39 Sritaman 4_rotate_90.jpg,39 Sritaman,526,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 1.jpg,4 Sekar Gayam 1.jpg,4 Sekar Gayam,528,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 1_rotate_180.jpg,4 Sekar Gayam 1_rotate_180.jpg,4 Sekar Gayam,528,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 1_rotate_270.jpg,4 Sekar Gayam 1_rotate_270.jpg,4 Sekar Gayam,528,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 1_rotate_90.jpg,4 Sekar Gayam 1_rotate_90.jpg,4 Sekar Gayam,528,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 2.jpg,4 Sekar Gayam 2.jpg,4 Sekar Gayam,532,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 2_rotate_180.jpg,4 Sekar Gayam 2_rotate_180.jpg,4 Sekar Gayam,532,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 2_rotate_270.jpg,4 Sekar Gayam 2_rotate_270.jpg,4 Sekar Gayam,532,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 2_rotate_90.jpg,4 Sekar Gayam 2_rotate_90.jpg,4 Sekar Gayam,532,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 3.jpg,4 Sekar Gayam 3.jpg,4 Sekar Gayam,536,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 3_rotate_180.jpg,4 Sekar Gayam 3_rotate_180.jpg,4 Sekar Gayam,536,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 3_rotate_270.jpg,4 Sekar Gayam 3_rotate_270.jpg,4 Sekar Gayam,538,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 3_rotate_90.jpg,4 Sekar Gayam 3_rotate_90.jpg,4 Sekar Gayam,538,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 4.jpg,4 Sekar Gayam 4.jpg,4 Sekar Gayam,540,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 4_rotate_180.jpg,4 Sekar Gayam 4_rotate_180.jpg,4 Sekar Gayam,540,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 4_rotate_270.jpg,4 Sekar Gayam 4_rotate_270.jpg,4 Sekar Gayam,542,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/4 Sekar Gayam 4_rotate_90.jpg,4 Sekar Gayam 4_rotate_90.jpg,4 Sekar Gayam,542,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 1.jpg,40 Sekar Mundhu 1.jpg,40 Sekar Mundhu,544,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 1_rotate_180.jpg,40 Sekar Mundhu 1_rotate_180.jpg,40 Sekar Mundhu,544,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 1_rotate_270.jpg,40 Sekar Mundhu 1_rotate_270.jpg,40 Sekar Mundhu,546,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 1_rotate_90.jpg,40 Sekar Mundhu 1_rotate_90.jpg,40 Sekar Mundhu,546,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 2.jpg,40 Sekar Mundhu 2.jpg,40 Sekar Mundhu,548,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 2_rotate_180.jpg,40 Sekar Mundhu 2_rotate_180.jpg,40 Sekar Mundhu,548,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 2_rotate_270.jpg,40 Sekar Mundhu 2_rotate_270.jpg,40 Sekar Mundhu,550,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 2_rotate_90.jpg,40 Sekar Mundhu 2_rotate_90.jpg,40 Sekar Mundhu,550,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 3.jpg,40 Sekar Mundhu 3.jpg,40 Sekar Mundhu,552,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 3_rotate_180.jpg,40 Sekar Mundhu 3_rotate_180.jpg,40 Sekar Mundhu,552,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 3_rotate_270.jpg,40 Sekar Mundhu 3_rotate_270.jpg,40 Sekar Mundhu,554,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 3_rotate_90.jpg,40 Sekar Mundhu 3_rotate_90.jpg,40 Sekar Mundhu,554,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 4.jpg,40 Sekar Mundhu 4.jpg,40 Sekar Mundhu,556,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 4_rotate_180.jpg,40 Sekar Mundhu 4_rotate_180.jpg,40 Sekar Mundhu,556,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 4_rotate_270.jpg,40 Sekar Mundhu 4_rotate_270.jpg,40 Sekar Mundhu,558,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/40 Sekar Mundhu 4_rotate_90.jpg,40 Sekar Mundhu 4_rotate_90.jpg,40 Sekar Mundhu,558,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/41 Sekar Andhong 1.jpg,41 Sekar Andhong 1.jpg,41 Sekar Andhong,560,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/41 Sekar Andhong 1_rotate_180.jpg,41 Sekar Andhong 1_rotate_180.jpg,41 Sekar Andhong,560,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/41 Sekar Andhong 1_rotate_270.jpg,41 Sekar Andhong 1_rotate_270.jpg,41 Sekar Andhong,562,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/41 Sekar Andhong 1_rotate_90.jpg,41 Sekar Andhong 1_rotate_90.jpg,41 Sekar Andhong,562,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/41 Sekar Andhong 2.jpg,41 Sekar Andhong 2.jpg,41 Sekar Andhong,564,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/41 Sekar Andhong 2_rotate_180.jpg,41 Sekar Andhong 2_rotate_180.jpg,41 Sekar Andhong,564,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/41 Sekar Andhong 2_rotate_270.jpg,41 Sekar Andhong 2_rotate_270.jpg,41 Sekar Andhong,566,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/41 Sekar Andhong 2_rotate_90.jpg,41 Sekar Andhong 2_rotate_90.jpg,41 Sekar Andhong,566,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/41 Sekar Andhong 3.jpg,41 Sekar Andhong 3.jpg,41 Sekar Andhong,568,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/41 Sekar Andhong 3_rotate_180.jpg,41 Sekar Andhong 3_rotate_180.jpg,41 Sekar Andhong,568,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/41 Sekar Andhong 3_rotate_270.jpg,41 Sekar Andhong 3_rotate_270.jpg,41 Sekar Andhong,568,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/41 Sekar Andhong 3_rotate_90.jpg,41 Sekar Andhong 3_rotate_90.jpg,41 Sekar Andhong,568,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/41 Sekar Andhong 4.jpg,41 Sekar Andhong 4.jpg,41 Sekar Andhong,572,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/41 Sekar Andhong 4_rotate_180.jpg,41 Sekar Andhong 4_rotate_180.jpg,41 Sekar Andhong,572,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/41 Sekar Andhong 4_rotate_270.jpg,41 Sekar Andhong 4_rotate_270.jpg,41 Sekar Andhong,574,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/41 Sekar Andhong 4_rotate_90.jpg,41 Sekar Andhong 4_rotate_90.jpg,41 Sekar Andhong,574,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/42 Gedhangan 1.jpg,42 Gedhangan 1.jpg,42 Gedhangan,576,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/42 Gedhangan 1_rotate_180.jpg,42 Gedhangan 1_rotate_180.jpg,42 Gedhangan,576,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/42 Gedhangan 1_rotate_270.jpg,42 Gedhangan 1_rotate_270.jpg,42 Gedhangan,578,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/42 Gedhangan 1_rotate_90.jpg,42 Gedhangan 1_rotate_90.jpg,42 Gedhangan,578,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/42 Gedhangan 2.jpg,42 Gedhangan 2.jpg,42 Gedhangan,580,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/42 Gedhangan 2_rotate_180.jpg,42 Gedhangan 2_rotate_180.jpg,42 Gedhangan,580,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/42 Gedhangan 2_rotate_270.jpg,42 Gedhangan 2_rotate_270.jpg,42 Gedhangan,582,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/42 Gedhangan 2_rotate_90.jpg,42 Gedhangan 2_rotate_90.jpg,42 Gedhangan,582,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/42 Gedhangan 3.jpg,42 Gedhangan 3.jpg,42 Gedhangan,584,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/42 Gedhangan 3_rotate_180.jpg,42 Gedhangan 3_rotate_180.jpg,42 Gedhangan,584,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/42 Gedhangan 3_rotate_270.jpg,42 Gedhangan 3_rotate_270.jpg,42 Gedhangan,584,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/42 Gedhangan 3_rotate_90.jpg,42 Gedhangan 3_rotate_90.jpg,42 Gedhangan,584,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/42 Gedhangan 4.jpg,42 Gedhangan 4.jpg,42 Gedhangan,588,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/42 Gedhangan 4_rotate_180.jpg,42 Gedhangan 4_rotate_180.jpg,42 Gedhangan,588,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/42 Gedhangan 4_rotate_270.jpg,42 Gedhangan 4_rotate_270.jpg,42 Gedhangan,590,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/42 Gedhangan 4_rotate_90.jpg,42 Gedhangan 4_rotate_90.jpg,42 Gedhangan,590,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/43 Sekar Pala 1.jpg,43 Sekar Pala 1.jpg,43 Sekar Pala,592,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/43 Sekar Pala 1_rotate_180.jpg,43 Sekar Pala 1_rotate_180.jpg,43 Sekar Pala,592,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/43 Sekar Pala 1_rotate_270.jpg,43 Sekar Pala 1_rotate_270.jpg,43 Sekar Pala,594,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/43 Sekar Pala 1_rotate_90.jpg,43 Sekar Pala 1_rotate_90.jpg,43 Sekar Pala,594,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/43 Sekar Pala 2.jpg,43 Sekar Pala 2.jpg,43 Sekar Pala,596,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/43 Sekar Pala 2_rotate_180.jpg,43 Sekar Pala 2_rotate_180.jpg,43 Sekar Pala,596,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/43 Sekar Pala 2_rotate_270.jpg,43 Sekar Pala 2_rotate_270.jpg,43 Sekar Pala,598,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/43 Sekar Pala 2_rotate_90.jpg,43 Sekar Pala 2_rotate_90.jpg,43 Sekar Pala,598,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/43 Sekar Pala 3.jpg,43 Sekar Pala 3.jpg,43 Sekar Pala,600,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/43 Sekar Pala 3_rotate_180.jpg,43 Sekar Pala 3_rotate_180.jpg,43 Sekar Pala,600,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/43 Sekar Pala 3_rotate_270.jpg,43 Sekar Pala 3_rotate_270.jpg,43 Sekar Pala,602,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/43 Sekar Pala 3_rotate_90.jpg,43 Sekar Pala 3_rotate_90.jpg,43 Sekar Pala,602,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/43 Sekar Pala 4.jpg,43 Sekar Pala 4.jpg,43 Sekar Pala,604,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/43 Sekar Pala 4_rotate_180.jpg,43 Sekar Pala 4_rotate_180.jpg,43 Sekar Pala,604,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/43 Sekar Pala 4_rotate_270.jpg,43 Sekar Pala 4_rotate_270.jpg,43 Sekar Pala,606,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/43 Sekar Pala 4_rotate_90.jpg,43 Sekar Pala 4_rotate_90.jpg,43 Sekar Pala,606,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/44 Klampok Arum 1.jpg,44 Klampok Arum 1.jpg,44 Klampok Arum,608,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/44 Klampok Arum 1_rotate_180.jpg,44 Klampok Arum 1_rotate_180.jpg,44 Klampok Arum,608,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/44 Klampok Arum 1_rotate_270.jpg,44 Klampok Arum 1_rotate_270.jpg,44 Klampok Arum,608,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/44 Klampok Arum 1_rotate_90.jpg,44 Klampok Arum 1_rotate_90.jpg,44 Klampok Arum,608,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/44 Klampok Arum 2.jpg,44 Klampok Arum 2.jpg,44 Klampok Arum,612,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/44 Klampok Arum 2_rotate_180.jpg,44 Klampok Arum 2_rotate_180.jpg,44 Klampok Arum,612,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/44 Klampok Arum 2_rotate_270.jpg,44 Klampok Arum 2_rotate_270.jpg,44 Klampok Arum,612,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/44 Klampok Arum 2_rotate_90.jpg,44 Klampok Arum 2_rotate_90.jpg,44 Klampok Arum,612,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/44 Klampok Arum 3.jpg,44 Klampok Arum 3.jpg,44 Klampok Arum,616,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/44 Klampok Arum 3_rotate_180.jpg,44 Klampok Arum 3_rotate_180.jpg,44 Klampok Arum,616,1,train
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/44 Klampok Arum 3_rotate_270.jpg,44 Klampok Arum 3_rotate_270.jpg,44 Klampok Arum,618,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/44 Klampok Arum 3_rotate_90.jpg,44 Klampok Arum 3_rotate_90.jpg,44 Klampok Arum,618,1,test
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/44 Klampok Arum 4.jpg,44 Klampok Arum 4.jpg,44 Klampok Arum,620,1,test
